Timestamp (s),Heart Rate (BPM),Face Movement (avg),Eye Movement (avg)
0.00,96.00,1.77,49.79
4.80,115.27,1.59,57.92
5.81,111.19,1.71,46.81
6.81,119.14,2.73,60.70
7.81,111.18,1.84,54.27
8.81,103.62,1.32,50.38
9.81,105.61,1.24,53.64
10.81,101.49,1.38,58.56
11.78,103.47,1.32,54.11
12.75,107.77,1.46,53.17
13.71,104.36,2.65,76.06
14.68,104.25,2.12,64.10
15.65,103.54,3.03,55.43
16.62,100.68,3.92,58.68
17.55,99.09,2.69,55.41
18.52,98.55,1.82,60.68
19.52,99.18,1.52,62.70
20.52,99.72,1.88,61.33
21.49,102.47,2.91,80.80
22.46,103.45,1.23,64.71
23.42,103.16,2.70,52.80
24.42,102.03,2.68,63.89
25.39,102.48,1.57,65.02
26.33,105.27,1.58,59.99
27.29,104.17,1.22,60.28
28.29,102.19,0.96,61.25
29.23,104.12,1.27,69.34
30.23,102.34,1.39,71.59
31.20,103.25,1.10,67.42
32.20,100.87,1.72,61.20
33.17,102.49,1.74,60.96
34.13,103.24,1.23,60.44
35.10,102.06,1.91,64.29
36.10,103.74,2.61,50.79
