Timestamp (s),Heart Rate (BPM),Face Movement (avg),Eye Movement (avg)
4.97,99.90,1.77,49.79
5.97,101.63,1.59,57.92
7.01,101.24,1.71,46.81
8.04,95.10,2.73,60.70
9.08,91.13,1.84,54.27
10.14,99.52,1.32,50.38
11.18,96.06,1.24,53.64
12.21,101.12,1.38,58.56
13.21,103.51,1.32,54.11
14.21,99.55,1.46,53.17
15.22,98.13,2.65,76.06
16.25,97.47,2.12,64.10
17.28,94.69,3.03,55.43
18.32,97.15,3.92,58.68
19.35,97.10,2.69,55.41
20.35,94.59,1.82,60.68
21.35,97.74,1.52,62.70
22.36,95.97,1.88,61.33
23.36,98.77,2.91,80.80
24.36,98.47,1.23,64.71
25.36,101.00,2.70,52.80
26.36,99.64,2.68,63.89
27.39,100.37,1.57,65.02
28.43,95.45,1.58,59.99
29.46,98.19,1.22,60.28
30.46,95.69,0.96,61.25
31.46,94.85,1.27,69.34
32.47,95.89,1.39,71.59
33.53,96.62,1.10,67.42
34.57,93.38,1.72,61.20
