Timestamp (s),Heart Rate (BPM),Face Movement (avg),Eye Movement (avg)
0.00,99.90,1.77,49.79
5.17,94.02,1.59,57.92
6.24,93.36,1.71,46.81
7.27,97.27,2.73,60.70
8.31,101.33,1.84,54.27
9.31,100.84,1.32,50.38
10.38,104.42,1.24,53.64
11.38,100.95,1.38,58.56
12.38,101.13,1.32,54.11
13.38,103.66,1.46,53.17
14.38,104.09,2.65,76.06
15.42,105.78,2.12,64.10
16.42,103.77,3.03,55.43
17.42,102.24,3.92,58.68
18.42,100.90,2.69,55.41
19.42,99.71,1.82,60.68
20.42,98.65,1.52,62.70
21.42,96.88,1.88,61.33
22.42,98.29,2.91,80.80
23.42,100.20,1.23,64.71
24.42,98.29,2.70,52.80
25.43,97.49,2.68,63.89
26.43,96.90,1.57,65.02
27.43,96.86,1.58,59.99
28.43,94.29,1.22,60.28
29.43,93.67,0.96,61.25
30.43,94.57,1.27,69.34
31.43,94.08,1.39,71.59
32.43,95.22,1.10,67.42
33.43,95.60,1.72,61.20
34.43,96.34,1.74,60.96
